       Time_s                                                                                                               01                                                                                                               02                                                                                                               03                                                                                                               04                                                                                                               05                                                                                                               06                                                                                                               07                                                                                                               08                                                                                                               09                                                                                                               10                                                                                                               11                                                                                                               12                                                                                                               13
   4.5143E-08   2.0208E+16   2.0270E+17   8.9686E+09   2.2461E+09   1.7458E+07   2.9174E-05   1.8971E+09   6.0818E-05   2.5792E+14   4.1120E+14   9.7272E+11   1.9787E+10   9.9250E+11
   4.5932E-08   2.2020E+16   2.2119E+17   1.0718E+10   2.6836E+09   2.0880E+07   3.1935E-05   2.2702E+09   7.9351E-05   2.8215E+14   4.4924E+14   1.0626E+12   2.1656E+10   1.0842E+12
   4.6724E-08   2.3988E+16   2.4134E+17   1.2808E+10   3.2063E+09   2.4975E+07   3.4959E-05   2.7168E+09   1.0354E-04   3.0866E+14   4.9079E+14   1.1607E+12   2.3704E+10   1.1844E+12
   4.7518E-08   2.6125E+16   2.6328E+17   1.5305E+10   3.8305E+09   2.9873E+07   3.8272E-05   3.2512E+09   1.3509E-04   3.3765E+14   5.3616E+14   1.2678E+12   2.5947E+10   1.2938E+12
   4.8268E-08   2.8297E+16   2.8571E+17   1.8101E+10   4.5290E+09   3.5364E+07   4.1679E-05   3.8503E+09   1.7357E-04   3.6745E+14   5.8273E+14   1.3777E+12   2.8253E+10   1.4060E+12
   4.8959E-08   3.0445E+16   3.0799E+17   2.1123E+10   5.2837E+09   4.1307E+07   4.5086E-05   4.4991E+09   2.1861E-04   3.9720E+14   6.2915E+14   1.4872E+12   3.0557E+10   1.5178E+12
   4.9602E-08   3.2567E+16   3.3009E+17   2.4367E+10   6.0935E+09   4.7700E+07   4.8494E-05   5.1970E+09   2.7062E-04   4.2690E+14   6.7536E+14   1.5962E+12   3.2862E+10   1.6291E+12
   5.0203E-08   3.4670E+16   3.5207E+17   2.7838E+10   6.9596E+09   5.4549E+07   5.1905E-05   5.9449E+09   3.3017E-04   4.5658E+14   7.2147E+14   1.7049E+12   3.5168E+10   1.7401E+12
   5.0768E-08   3.6756E+16   3.7396E+17   3.1537E+10   7.8823E+09   6.1857E+07   5.5320E-05   6.7431E+09   3.9782E-04   4.8627E+14   7.6751E+14   1.8135E+12   3.7476E+10   1.8509E+12
   5.1300E-08   3.8821E+16   3.9573E+17   3.5461E+10   8.8605E+09   6.9622E+07   5.8740E-05   7.5913E+09   4.7397E-04   5.1595E+14   8.1344E+14   1.9217E+12   3.9787E+10   1.9615E+12
   5.1804E-08   4.0869E+16   4.1740E+17   3.9612E+10   9.8952E+09   7.7849E+07   6.2166E-05   8.4901E+09   5.5920E-04   5.4564E+14   8.5932E+14   2.0297E+12   4.2101E+10   2.0718E+12
   5.2283E-08   4.2900E+16   4.3897E+17   4.3991E+10   1.0986E+10   8.6539E+07   6.5599E-05   9.4396E+09   6.5398E-04   5.7534E+14   9.0513E+14   2.1376E+12   4.4418E+10   2.1820E+12
   5.2738E-08   4.4912E+16   4.6042E+17   4.8593E+10   1.2132E+10   9.5687E+07   6.9038E-05   1.0439E+10   7.5872E-04   6.0504E+14   9.5083E+14   2.2452E+12   4.6739E+10   2.2919E+12
   5.3174E-08   4.6906E+16   4.8176E+17   5.3419E+10   1.3333E+10   1.0530E+08   7.2484E-05   1.1490E+10   8.7387E-04   6.3475E+14   9.9643E+14   2.3525E+12   4.9065E+10   2.4016E+12
   5.3591E-08   4.8886E+16   5.0304E+17   5.8476E+10   1.4592E+10   1.1538E+08   7.5937E-05   1.2592E+10   1.0002E-03   6.6450E+14   1.0420E+15   2.4598E+12   5.1395E+10   2.5112E+12
   5.3991E-08   5.0851E+16   5.2425E+17   6.3765E+10   1.5907E+10   1.2594E+08   7.9399E-05   1.3746E+10   1.1383E-03   6.9429E+14   1.0877E+15   2.5671E+12   5.3730E+10   2.6208E+12
   5.4375E-08   5.2801E+16   5.4537E+17   6.9282E+10   1.7279E+10   1.3697E+08   8.2869E-05   1.4952E+10   1.2884E-03   7.2410E+14   1.1332E+15   2.6742E+12   5.6069E+10   2.7303E+12
   5.4745E-08   5.4735E+16   5.6641E+17   7.5027E+10   1.8707E+10   1.4847E+08   8.6348E-05   1.6210E+10   1.4510E-03   7.5394E+14   1.1787E+15   2.7812E+12   5.8414E+10   2.8396E+12
   5.5102E-08   5.6653E+16   5.8735E+17   8.1000E+10   2.0191E+10   1.6045E+08   8.9835E-05   1.7520E+10   1.6268E-03   7.8381E+14   1.2242E+15   2.8880E+12   6.0763E+10   2.9488E+12
   5.5447E-08   5.8556E+16   6.0822E+17   8.7202E+10   2.1732E+10   1.7290E+08   9.3331E-05   1.8882E+10   1.8161E-03   8.1371E+14   1.2696E+15   2.9948E+12   6.3119E+10   3.0579E+12
   5.5781E-08   6.0445E+16   6.2902E+17   9.3635E+10   2.3329E+10   1.8584E+08   9.6836E-05   2.0297E+10   2.0195E-03   8.4365E+14   1.3151E+15   3.1014E+12   6.5479E+10   3.1669E+12
   5.6104E-08   6.2321E+16   6.4975E+17   1.0030E+11   2.4983E+10   1.9926E+08   1.0035E-04   2.1765E+10   2.2378E-03   8.7364E+14   1.3605E+15   3.2081E+12   6.7845E+10   3.2759E+12
   5.6417E-08   6.4185E+16   6.7044E+17   1.0721E+11   2.6696E+10   2.1318E+08   1.0388E-04   2.3288E+10   2.4716E-03   9.0368E+14   1.4059E+15   3.3148E+12   7.0217E+10   3.3850E+12
   5.6721E-08   6.6035E+16   6.9105E+17   1.1435E+11   2.8466E+10   2.2759E+08   1.0741E-04   2.4864E+10   2.7211E-03   9.3376E+14   1.4514E+15   3.4214E+12   7.2595E+10   3.4940E+12
   5.7017E-08   6.7864E+16   7.1153E+17   1.2170E+11   3.0289E+10   2.4247E+08   1.1095E-04   2.6492E+10   2.9861E-03   9.6384E+14   1.4967E+15   3.5276E+12   7.4979E+10   3.6026E+12
   5.7305E-08   6.9678E+16   7.3190E+17   1.2928E+11   3.2167E+10   2.5782E+08   1.1451E-04   2.8173E+10   3.2674E-03   9.9395E+14   1.5419E+15   3.6336E+12   7.7369E+10   3.7110E+12
   5.7585E-08   7.1477E+16   7.5221E+17   1.3709E+11   3.4101E+10   2.7367E+08   1.1807E-04   2.9908E+10   3.5657E-03   1.0241E+15   1.5870E+15   3.7395E+12   7.9764E+10   3.8193E+12
   5.7858E-08   7.3265E+16   7.7246E+17   1.4513E+11   3.6094E+10   2.9002E+08   1.2164E-04   3.1697E+10   3.8820E-03   1.0543E+15   1.6322E+15   3.8454E+12   8.2166E+10   3.9276E+12
   5.8124E-08   7.5038E+16   7.9263E+17   1.5341E+11   3.8142E+10   3.0687E+08   1.2523E-04   3.3541E+10   4.2163E-03   1.0845E+15   1.6774E+15   3.9512E+12   8.4574E+10   4.0358E+12
   5.8384E-08   7.6795E+16   8.1270E+17   1.6191E+11   4.0246E+10   3.2420E+08   1.2882E-04   3.5439E+10   4.5688E-03   1.1148E+15   1.7225E+15   4.0567E+12   8.6988E+10   4.1437E+12
   5.8639E-08   7.8538E+16   8.3269E+17   1.7064E+11   4.2405E+10   3.4203E+08   1.3242E-04   3.7391E+10   4.9402E-03   1.1451E+15   1.7675E+15   4.1622E+12   8.9409E+10   4.2516E+12
   5.8887E-08   8.0269E+16   8.5262E+17   1.7961E+11   4.4622E+10   3.6037E+08   1.3604E-04   3.9399E+10   5.3315E-03   1.1754E+15   1.8125E+15   4.2676E+12   9.1835E+10   4.3594E+12
   5.9130E-08   8.1988E+16   8.7250E+17   1.8882E+11   4.6898E+10   3.7922E+08   1.3966E-04   4.1464E+10   5.7433E-03   1.2058E+15   1.8576E+15   4.3730E+12   9.4269E+10   4.4673E+12
   5.9368E-08   8.3695E+16   8.9232E+17   1.9826E+11   4.9231E+10   3.9859E+08   1.4330E-04   4.3585E+10   6.1760E-03   1.2363E+15   1.9026E+15   4.4784E+12   9.6709E+10   4.5751E+12
   5.9601E-08   8.5678E+16   9.1346E+17   2.0797E+11   5.1640E+10   4.1841E+08   1.4695E-04   4.5761E+10   6.6252E-03   1.2668E+15   1.9476E+15   4.5843E+12   9.9170E+10   4.6835E+12
   5.9828E-08   8.7053E+16   9.3164E+17   2.1782E+11   5.4058E+10   4.3877E+08   1.5059E-04   4.7985E+10   7.1038E-03   1.2972E+15   1.9925E+15   4.6885E+12   1.0160E+11   4.7901E+12
   6.0052E-08   8.9025E+16   9.5275E+17   2.2801E+11   5.6587E+10   4.5964E+08   1.5426E-04   5.0277E+10   7.5974E-03   1.3278E+15   2.0376E+15   4.7946E+12   1.0407E+11   4.8987E+12
   6.0271E-08   9.0374E+16   9.7078E+17   2.3833E+11   5.9119E+10   4.8102E+08   1.5792E-04   5.2614E+10   8.1213E-03   1.3583E+15   2.0824E+15   4.8987E+12   1.0651E+11   5.0052E+12
   6.0486E-08   9.2029E+16   9.9032E+17   2.4895E+11   6.1738E+10   5.0295E+08   1.6161E-04   5.5018E+10   8.6649E-03   1.3890E+15   2.1274E+15   5.0037E+12   1.0899E+11   5.1127E+12
   6.0698E-08   9.3659E+16   1.0097E+18   2.5980E+11   6.4414E+10   5.2541E+08   1.6531E-04   5.7478E+10   9.2322E-03   1.4197E+15   2.1723E+15   5.1086E+12   1.1147E+11   5.2201E+12
   6.0906E-08   9.5276E+16   1.0291E+18   2.7089E+11   6.7147E+10   5.4838E+08   1.6902E-04   5.9996E+10   9.8240E-03   1.4505E+15   2.2172E+15   5.2135E+12   1.1395E+11   5.3274E+12
   6.1111E-08   9.6881E+16   1.0484E+18   2.8222E+11   6.9937E+10   5.7189E+08   1.7275E-04   6.2572E+10   1.0440E-02   1.4813E+15   2.2621E+15   5.3182E+12   1.1644E+11   5.4347E+12
   6.1312E-08   9.8474E+16   1.0676E+18   2.9379E+11   7.2786E+10   5.9592E+08   1.7648E-04   6.5206E+10   1.1082E-02   1.5121E+15   2.3070E+15   5.4229E+12   1.1894E+11   5.5419E+12
   6.1510E-08   1.0006E+17   1.0867E+18   3.0560E+11   7.5694E+10   6.2050E+08   1.8023E-04   6.7900E+10   1.1751E-02   1.5431E+15   2.3519E+15   5.5277E+12   1.2145E+11   5.6491E+12
   6.1704E-08   1.0163E+17   1.1058E+18   3.1766E+11   7.8659E+10   6.4560E+08   1.8398E-04   7.0653E+10   1.2445E-02   1.5740E+15   2.3967E+15   5.6323E+12   1.2396E+11   5.7563E+12
   6.1896E-08   1.0318E+17   1.1249E+18   3.2994E+11   8.1681E+10   6.7124E+08   1.8775E-04   7.3464E+10   1.3167E-02   1.6050E+15   2.4416E+15   5.7369E+12   1.2648E+11   5.8634E+12
   6.2084E-08   1.0473E+17   1.1438E+18   3.4246E+11   8.4759E+10   6.9741E+08   1.9153E-04   7.6333E+10   1.3915E-02   1.6361E+15   2.4864E+15   5.8413E+12   1.2901E+11   5.9703E+12
   6.2270E-08   1.0626E+17   1.1627E+18   3.5522E+11   8.7896E+10   7.2412E+08   1.9532E-04   7.9262E+10   1.4691E-02   1.6672E+15   2.5311E+15   5.9456E+12   1.3155E+11   6.0772E+12
   6.2453E-08   1.0778E+17   1.1815E+18   3.6823E+11   9.1092E+10   7.5139E+08   1.9912E-04   8.2252E+10   1.5496E-02   1.6983E+15   2.5759E+15   6.0500E+12   1.3409E+11   6.1841E+12
   6.2634E-08   1.0929E+17   1.2003E+18   3.8148E+11   9.4347E+10   7.7920E+08   2.0294E-04   8.5303E+10   1.6331E-02   1.7295E+15   2.6207E+15   6.1543E+12   1.3664E+11   6.2909E+12
   6.2812E-08   1.1079E+17   1.2190E+18   3.9498E+11   9.7660E+10   8.0756E+08   2.0676E-04   8.8414E+10   1.7195E-02   1.7608E+15   2.6655E+15   6.2586E+12   1.3919E+11   6.3978E+12
   6.2988E-08   1.1227E+17   1.2376E+18   4.0871E+11   1.0103E+11   8.3648E+08   2.1060E-04   9.1586E+10   1.8089E-02   1.7921E+15   2.7103E+15   6.3628E+12   1.4176E+11   6.5045E+12
   6.3161E-08   1.1375E+17   1.2562E+18   4.2269E+11   1.0446E+11   8.6594E+08   2.1445E-04   9.4818E+10   1.9013E-02   1.8234E+15   2.7550E+15   6.4668E+12   1.4432E+11   6.6111E+12
   6.3332E-08   1.1521E+17   1.2747E+18   4.3690E+11   1.0794E+11   8.9595E+08   2.1831E-04   9.8110E+10   1.9968E-02   1.8548E+15   2.7997E+15   6.5708E+12   1.4690E+11   6.7177E+12
   6.3500E-08   1.1666E+17   1.2932E+18   4.5135E+11   1.1149E+11   9.2651E+08   2.2218E-04   1.0146E+11   2.0954E-02   1.8863E+15   2.8444E+15   6.6746E+12   1.4949E+11   6.8241E+12
   6.3667E-08   1.1810E+17   1.3115E+18   4.6604E+11   1.1509E+11   9.5763E+08   2.2607E-04   1.0488E+11   2.1971E-02   1.9178E+15   2.8890E+15   6.7784E+12   1.5208E+11   6.9305E+12
   6.3832E-08   1.1953E+17   1.3298E+18   4.8098E+11   1.1875E+11   9.8932E+08   2.2996E-04   1.0836E+11   2.3023E-02   1.9493E+15   2.9336E+15   6.8822E+12   1.5468E+11   7.0368E+12
   6.3994E-08   1.2095E+17   1.3481E+18   4.9618E+11   1.2247E+11   1.0216E+09   2.3387E-04   1.1190E+11   2.4109E-02   1.9809E+15   2.9783E+15   6.9860E+12   1.5728E+11   7.1433E+12
   6.4155E-08   1.2236E+17   1.3664E+18   5.1164E+11   1.2625E+11   1.0545E+09   2.3779E-04   1.1551E+11   2.5229E-02   2.0126E+15   3.0231E+15   7.0899E+12   1.5990E+11   7.2498E+12
   6.4314E-08   1.2376E+17   1.3845E+18   5.2735E+11   1.3010E+11   1.0879E+09   2.4172E-04   1.1918E+11   2.6385E-02   2.0443E+15   3.0678E+15   7.1938E+12   1.6252E+11   7.3563E+12
   6.4471E-08   1.2515E+17   1.4027E+18   5.4331E+11   1.3400E+11   1.1219E+09   2.4567E-04   1.2291E+11   2.7576E-02   2.0761E+15   3.1125E+15   7.2976E+12   1.6514E+11   7.4628E+12
   6.4626E-08   1.2652E+17   1.4207E+18   5.5952E+11   1.3797E+11   1.1565E+09   2.4962E-04   1.2671E+11   2.8803E-02   2.1079E+15   3.1573E+15   7.4014E+12   1.6778E+11   7.5692E+12
   6.4780E-08   1.2832E+17   1.4409E+18   5.7605E+11   1.4204E+11   1.1916E+09   2.5359E-04   1.3058E+11   3.0046E-02   2.1398E+15   3.2020E+15   7.5062E+12   1.7045E+11   7.6767E+12
   6.4931E-08   1.2921E+17   1.4565E+18   5.9260E+11   1.4605E+11   1.2273E+09   2.5756E-04   1.3449E+11   3.1361E-02   2.1716E+15   3.2465E+15   7.6083E+12   1.7306E+11   7.7814E+12
   6.5081E-08   1.3100E+17   1.4766E+18   6.0963E+11   1.5025E+11   1.2636E+09   2.6155E-04   1.3848E+11   3.2676E-02   2.2036E+15   3.2912E+15   7.7131E+12   1.7574E+11   7.8888E+12
   6.5229E-08   1.3189E+17   1.4921E+18   6.2669E+11   1.5437E+11   1.3005E+09   2.6554E-04   1.4252E+11   3.4066E-02   2.2356E+15   3.3357E+15   7.8151E+12   1.7837E+11   7.9935E+12
   6.5376E-08   1.3324E+17   1.5100E+18   6.4414E+11   1.5864E+11   1.3380E+09   2.6956E-04   1.4664E+11   3.5476E-02   2.2677E+15   3.3803E+15   7.9186E+12   1.8105E+11   8.0997E+12
   6.5522E-08   1.3455E+17   1.5277E+18   6.6183E+11   1.6295E+11   1.3761E+09   2.7359E-04   1.5083E+11   3.6926E-02   2.2998E+15   3.4249E+15   8.0220E+12   1.8373E+11   8.2057E+12
   6.5666E-08   1.3585E+17   1.5453E+18   6.7976E+11   1.6733E+11   1.4148E+09   2.7763E-04   1.5508E+11   3.8413E-02   2.3320E+15   3.4695E+15   8.1252E+12   1.8642E+11   8.3116E+12
   6.5809E-08   1.3714E+17   1.5629E+18   6.9794E+11   1.7176E+11   1.4541E+09   2.8169E-04   1.5939E+11   3.9940E-02   2.3642E+15   3.5140E+15   8.2283E+12   1.8911E+11   8.4174E+12
   6.5951E-08   1.3842E+17   1.5804E+18   7.1637E+11   1.7625E+11   1.4940E+09   2.8576E-04   1.6378E+11   4.1508E-02   2.3965E+15   3.5585E+15   8.3314E+12   1.9182E+11   8.5232E+12
   6.6091E-08   1.3969E+17   1.5978E+18   7.3506E+11   1.8081E+11   1.5345E+09   2.8984E-04   1.6823E+11   4.3116E-02   2.4288E+15   3.6031E+15   8.4344E+12   1.9453E+11   8.6289E+12
   6.6230E-08   1.4095E+17   1.6152E+18   7.5400E+11   1.8542E+11   1.5756E+09   2.9393E-04   1.7275E+11   4.4767E-02   2.4612E+15   3.6476E+15   8.5375E+12   1.9725E+11   8.7347E+12
   6.6367E-08   1.4220E+17   1.6326E+18   7.7320E+11   1.9010E+11   1.6173E+09   2.9803E-04   1.7733E+11   4.6460E-02   2.4937E+15   3.6921E+15   8.6404E+12   1.9998E+11   8.8404E+12
   6.6504E-08   1.4344E+17   1.6499E+18   7.9265E+11   1.9483E+11   1.6597E+09   3.0215E-04   1.8198E+11   4.8194E-02   2.5262E+15   3.7366E+15   8.7433E+12   2.0271E+11   8.9460E+12
   6.6639E-08   1.4467E+17   1.6671E+18   8.1234E+11   1.9962E+11   1.7026E+09   3.0628E-04   1.8670E+11   4.9970E-02   2.5587E+15   3.7810E+15   8.8461E+12   2.0545E+11   9.0515E+12
   6.6773E-08   1.4589E+17   1.6842E+18   8.3229E+11   2.0447E+11   1.7462E+09   3.1043E-04   1.9149E+11   5.1790E-02   2.5913E+15   3.8255E+15   8.9488E+12   2.0820E+11   9.1570E+12
   6.6906E-08   1.4710E+17   1.7013E+18   8.5249E+11   2.0939E+11   1.7903E+09   3.1458E-04   1.9635E+11   5.3655E-02   2.6240E+15   3.8699E+15   9.0515E+12   2.1096E+11   9.2625E+12
   6.7037E-08   1.4830E+17   1.7184E+18   8.7296E+11   2.1436E+11   1.8352E+09   3.1875E-04   2.0128E+11   5.5564E-02   2.6567E+15   3.9144E+15   9.1542E+12   2.1373E+11   9.3679E+12
   6.7168E-08   1.4949E+17   1.7354E+18   8.9369E+11   2.1940E+11   1.8806E+09   3.2294E-04   2.0627E+11   5.7520E-02   2.6895E+15   3.9588E+15   9.2568E+12   2.1650E+11   9.4733E+12
   6.7298E-08   1.5068E+17   1.7523E+18   9.1468E+11   2.2450E+11   1.9267E+09   3.2713E-04   2.1134E+11   5.9523E-02   2.7223E+15   4.0033E+15   9.3595E+12   2.1928E+11   9.5788E+12
   6.7426E-08   1.5236E+17   1.7719E+18   9.3605E+11   2.2974E+11   1.9732E+09   3.3134E-04   2.1648E+11   6.1532E-02   2.7552E+15   4.0478E+15   9.4634E+12   2.2210E+11   9.6855E+12
   6.7553E-08   1.5297E+17   1.7858E+18   9.5732E+11   2.3484E+11   2.0206E+09   3.3554E-04   2.2166E+11   6.3659E-02   2.7880E+15   4.0920E+15   9.5640E+12   2.2486E+11   9.7889E+12
   6.7680E-08   1.5416E+17   1.8028E+18   9.7910E+11   2.4013E+11   2.0686E+09   3.3978E-04   2.2694E+11   6.5799E-02   2.8210E+15   4.1364E+15   9.6666E+12   2.2766E+11   9.8943E+12
   6.7806E-08   1.5530E+17   1.8195E+18   1.0011E+12   2.4547E+11   2.1172E+09   3.4403E-04   2.3229E+11   6.7990E-02   2.8541E+15   4.1808E+15   9.7690E+12   2.3048E+11   9.9995E+12
   6.7930E-08   1.5644E+17   1.8362E+18   1.0234E+12   2.5088E+11   2.1665E+09   3.4829E-04   2.3771E+11   7.0229E-02   2.8872E+15   4.2252E+15   9.8714E+12   2.3330E+11   1.0105E+13
   6.8054E-08   1.5756E+17   1.8528E+18   1.0459E+12   2.5634E+11   2.2164E+09   3.5256E-04   2.4321E+11   7.2517E-02   2.9204E+15   4.2696E+15   9.9737E+12   2.3613E+11   1.0210E+13
   6.8177E-08   1.5867E+17   1.8693E+18   1.0687E+12   2.6186E+11   2.2669E+09   3.5685E-04   2.4877E+11   7.4854E-02   2.9536E+15   4.3140E+15   1.0076E+13   2.3897E+11   1.0315E+13
   6.8299E-08   1.5978E+17   1.8859E+18   1.0918E+12   2.6745E+11   2.3182E+09   3.6115E-04   2.5441E+11   7.7241E-02   2.9868E+15   4.3583E+15   1.0178E+13   2.4182E+11   1.0420E+13
   6.8420E-08   1.6088E+17   1.9023E+18   1.1151E+12   2.7310E+11   2.3701E+09   3.6547E-04   2.6012E+11   7.9681E-02   3.0202E+15   4.4027E+15   1.0280E+13   2.4467E+11   1.0525E+13
   6.8540E-08   1.6197E+17   1.9187E+18   1.1387E+12   2.7881E+11   2.4226E+09   3.6979E-04   2.6590E+11   8.2174E-02   3.0536E+15   4.4471E+15   1.0383E+13   2.4753E+11   1.0630E+13
   6.8660E-08   1.6305E+17   1.9351E+18   1.1626E+12   2.8459E+11   2.4759E+09   3.7413E-04   2.7176E+11   8.4718E-02   3.0870E+15   4.4915E+15   1.0485E+13   2.5040E+11   1.0735E+13
   6.8778E-08   1.6412E+17   1.9514E+18   1.1867E+12   2.9042E+11   2.5297E+09   3.7849E-04   2.7769E+11   8.7315E-02   3.1205E+15   4.5358E+15   1.0587E+13   2.5328E+11   1.0840E+13
   6.8896E-08   1.6518E+17   1.9676E+18   1.2111E+12   2.9632E+11   2.5843E+09   3.8286E-04   2.8370E+11   8.9964E-02   3.1541E+15   4.5802E+15   1.0689E+13   2.5617E+11   1.0945E+13
   6.9013E-08   1.6624E+17   1.9838E+18   1.2358E+12   3.0228E+11   2.6395E+09   3.8724E-04   2.8978E+11   9.2666E-02   3.1877E+15   4.6245E+15   1.0791E+13   2.5907E+11   1.1050E+13
   6.9130E-08   1.6784E+17   2.0029E+18   1.2608E+12   3.0841E+11   2.6952E+09   3.9163E-04   2.9593E+11   9.5361E-02   3.2214E+15   4.6688E+15   1.0894E+13   2.6201E+11   1.1156E+13
   6.9245E-08   1.6826E+17   2.0157E+18   1.2857E+12   3.1434E+11   2.7518E+09   3.9602E-04   3.0213E+11   9.8225E-02   3.2550E+15   4.7129E+15   1.0994E+13   2.6487E+11   1.1259E+13
   6.9360E-08   1.6934E+17   2.0320E+18   1.3112E+12   3.2049E+11   2.8090E+09   4.0045E-04   3.0844E+11   1.0109E-01   3.2888E+15   4.7572E+15   1.1096E+13   2.6779E+11   1.1363E+13
   6.9474E-08   1.7036E+17   2.0480E+18   1.3369E+12   3.2670E+11   2.8669E+09   4.0488E-04   3.1482E+11   1.0401E-01   3.3226E+15   4.8014E+15   1.1197E+13   2.7072E+11   1.1468E+13
   6.9587E-08   1.7137E+17   2.0640E+18   1.3629E+12   3.3297E+11   2.9256E+09   4.0933E-04   3.2127E+11   1.0699E-01   3.3565E+15   4.8457E+15   1.1299E+13   2.7366E+11   1.1573E+13
   6.9700E-08   1.7237E+17   2.0799E+18   1.3891E+12   3.3930E+11   2.9849E+09   4.1380E-04   3.2781E+11   1.1002E-01   3.3905E+15   4.8900E+15   1.1401E+13   2.7660E+11   1.1677E+13
   6.9812E-08   1.7337E+17   2.0957E+18   1.4156E+12   3.4570E+11   3.0449E+09   4.1827E-04   3.3442E+11   1.1312E-01   3.4245E+15   4.9343E+15   1.1502E+13   2.7956E+11   1.1782E+13
   6.9924E-08   1.7435E+17   2.1115E+18   1.4424E+12   3.5216E+11   3.1057E+09   4.2277E-04   3.4111E+11   1.1628E-01   3.4586E+15   4.9786E+15   1.1604E+13   2.8252E+11   1.1887E+13
   7.0034E-08   1.7533E+17   2.1273E+18   1.4695E+12   3.5869E+11   3.1671E+09   4.2727E-04   3.4789E+11   1.1950E-01   3.4928E+15   5.0229E+15   1.1706E+13   2.8549E+11   1.1991E+13
   7.0145E-08   1.7630E+17   2.1430E+18   1.4969E+12   3.6529E+11   3.2294E+09   4.3179E-04   3.5474E+11   1.2278E-01   3.5270E+15   5.0673E+15   1.1808E+13   2.8847E+11   1.2096E+13
   7.0254E-08   1.7727E+17   2.1588E+18   1.5246E+12   3.7196E+11   3.2923E+09   4.3632E-04   3.6168E+11   1.2613E-01   3.5613E+15   5.1118E+15   1.1910E+13   2.9146E+11   1.2201E+13
   7.0363E-08   1.7823E+17   2.1744E+18   1.5526E+12   3.7870E+11   3.3560E+09   4.4087E-04   3.6870E+11   1.2954E-01   3.5957E+15   5.1563E+15   1.2012E+13   2.9446E+11   1.2306E+13
   7.0471E-08   1.7918E+17   2.1901E+18   1.5810E+12   3.8552E+11   3.4205E+09   4.4543E-04   3.7581E+11   1.3302E-01   3.6302E+15   5.2008E+15   1.2114E+13   2.9746E+11   1.2411E+13
   7.0579E-08   1.8073E+17   2.2090E+18   1.6098E+12   3.9254E+11   3.4855E+09   4.5001E-04   3.8300E+11   1.3649E-01   3.6648E+15   5.2455E+15   1.2218E+13   3.0052E+11   1.2518E+13
   7.0686E-08   1.8099E+17   2.2208E+18   1.6382E+12   3.9927E+11   3.5513E+09   4.5458E-04   3.9022E+11   1.4015E-01   3.6991E+15   5.2896E+15   1.2317E+13   3.0348E+11   1.2620E+13
   7.0792E-08   1.8250E+17   2.2393E+18   1.6672E+12   4.0634E+11   3.6172E+09   4.5919E-04   3.9752E+11   1.4368E-01   3.7336E+15   5.3334E+15   1.2419E+13   3.0656E+11   1.2726E+13
   7.0898E-08   1.8280E+17   2.2512E+18   1.6960E+12   4.1316E+11   3.6842E+09   4.6379E-04   4.0487E+11   1.4743E-01   3.7679E+15   5.3771E+15   1.2517E+13   3.0955E+11   1.2827E+13
   7.1004E-08   1.8375E+17   2.2667E+18   1.7253E+12   4.2022E+11   3.7518E+09   4.6842E-04   4.1232E+11   1.5116E-01   3.8025E+15   5.4209E+15   1.2618E+13   3.1260E+11   1.2930E+13
   7.1109E-08   1.8464E+17   2.2818E+18   1.7550E+12   4.2734E+11   3.8201E+09   4.7307E-04   4.1986E+11   1.5496E-01   3.8371E+15   5.4647E+15   1.2718E+13   3.1566E+11   1.3033E+13
   7.1213E-08   1.8552E+17   2.2969E+18   1.7849E+12   4.3452E+11   3.8892E+09   4.7773E-04   4.2748E+11   1.5883E-01   3.8717E+15   5.5085E+15   1.2818E+13   3.1873E+11   1.3137E+13
   7.1317E-08   1.8639E+17   2.3119E+18   1.8151E+12   4.4178E+11   3.9591E+09   4.8240E-04   4.3519E+11   1.6277E-01   3.9065E+15   5.5524E+15   1.2918E+13   3.2180E+11   1.3240E+13
